# TWA 27b JWST emission spectrum
# NIRSpec (twa27b.txt): 3% assumed errors; errors not retrieved
# MIRI MRS (twa27-b_MIRI_MRS_bin100.txt): errors from data; offset_group MIRI is a free parameter
# Flux converted from Jy to erg/s/cm^2/cm (Flambda)
# lam_um  dlam_um  flux  flux_sigma  response_mode  offset_group
1.703479e+00  1.233000e-04  8.970067e-10  2.691020e-11  boxcar  NIRSpec
1.703726e+00  1.233000e-04  8.741254e-10  2.622376e-11  boxcar  NIRSpec
1.703972e+00  1.233000e-04  8.807168e-10  2.642151e-11  boxcar  NIRSpec
1.704219e+00  1.233000e-04  8.747181e-10  2.624154e-11  boxcar  NIRSpec
1.704465e+00  1.233000e-04  8.750477e-10  2.625143e-11  boxcar  NIRSpec
1.704712e+00  1.233000e-04  8.789325e-10  2.636798e-11  boxcar  NIRSpec
1.704959e+00  1.233000e-04  8.677491e-10  2.603247e-11  boxcar  NIRSpec
1.705205e+00  1.233000e-04  8.620526e-10  2.586158e-11  boxcar  NIRSpec
1.705452e+00  1.233000e-04  8.556518e-10  2.566955e-11  boxcar  NIRSpec
1.705698e+00  1.233000e-04  8.887997e-10  2.666399e-11  boxcar  NIRSpec
1.705945e+00  1.233000e-04  8.980928e-10  2.694279e-11  boxcar  NIRSpec
1.706192e+00  1.232750e-04  9.235208e-10  2.770562e-11  boxcar  NIRSpec
1.706438e+00  1.232750e-04  9.436489e-10  2.830947e-11  boxcar  NIRSpec
1.706685e+00  1.233000e-04  9.279166e-10  2.783750e-11  boxcar  NIRSpec
1.706931e+00  1.233000e-04  9.297327e-10  2.789198e-11  boxcar  NIRSpec
1.707178e+00  1.233000e-04  8.530108e-10  2.559032e-11  boxcar  NIRSpec
1.707424e+00  1.233000e-04  8.256120e-10  2.476836e-11  boxcar  NIRSpec
1.707671e+00  1.233000e-04  8.548796e-10  2.564639e-11  boxcar  NIRSpec
1.707918e+00  1.233000e-04  8.809580e-10  2.642874e-11  boxcar  NIRSpec
1.708164e+00  1.233000e-04  8.737691e-10  2.621307e-11  boxcar  NIRSpec
1.708411e+00  1.233000e-04  8.443580e-10  2.533074e-11  boxcar  NIRSpec
1.708657e+00  1.233000e-04  8.259687e-10  2.477906e-11  boxcar  NIRSpec
1.708904e+00  1.233000e-04  8.109737e-10  2.432921e-11  boxcar  NIRSpec
1.709151e+00  1.233000e-04  8.444305e-10  2.533292e-11  boxcar  NIRSpec
1.709397e+00  1.232750e-04  9.204787e-10  2.761436e-11  boxcar  NIRSpec
1.709644e+00  1.232750e-04  9.279855e-10  2.783956e-11  boxcar  NIRSpec
1.709890e+00  1.233000e-04  9.098655e-10  2.729597e-11  boxcar  NIRSpec
1.710137e+00  1.233000e-04  9.228974e-10  2.768692e-11  boxcar  NIRSpec
1.710384e+00  1.233000e-04  9.697507e-10  2.909252e-11  boxcar  NIRSpec
1.710630e+00  1.233000e-04  9.438225e-10  2.831467e-11  boxcar  NIRSpec
1.710877e+00  1.233000e-04  9.096787e-10  2.729036e-11  boxcar  NIRSpec
1.711123e+00  1.233000e-04  8.746821e-10  2.624046e-11  boxcar  NIRSpec
1.711370e+00  1.233000e-04  8.728331e-10  2.618499e-11  boxcar  NIRSpec
1.711617e+00  1.233000e-04  9.064210e-10  2.719263e-11  boxcar  NIRSpec
1.711863e+00  1.233000e-04  8.892034e-10  2.667610e-11  boxcar  NIRSpec
1.712110e+00  1.233000e-04  8.696854e-10  2.609056e-11  boxcar  NIRSpec
1.712356e+00  1.233000e-04  8.908752e-10  2.672625e-11  boxcar  NIRSpec
1.712603e+00  1.233000e-04  8.779187e-10  2.633756e-11  boxcar  NIRSpec
1.712850e+00  1.232750e-04  9.040316e-10  2.712095e-11  boxcar  NIRSpec
1.713096e+00  1.232750e-04  9.143168e-10  2.742950e-11  boxcar  NIRSpec
1.713343e+00  1.233000e-04  8.983543e-10  2.695063e-11  boxcar  NIRSpec
1.713589e+00  1.233000e-04  8.600018e-10  2.580006e-11  boxcar  NIRSpec
1.713836e+00  1.233000e-04  8.368833e-10  2.510650e-11  boxcar  NIRSpec
1.714082e+00  1.233000e-04  8.149252e-10  2.444775e-11  boxcar  NIRSpec
1.714329e+00  1.233000e-04  8.100220e-10  2.430066e-11  boxcar  NIRSpec
1.714576e+00  1.233000e-04  8.011213e-10  2.403364e-11  boxcar  NIRSpec
1.714822e+00  1.233000e-04  7.910083e-10  2.373025e-11  boxcar  NIRSpec
1.715069e+00  1.233000e-04  8.079449e-10  2.423835e-11  boxcar  NIRSpec
1.715315e+00  1.233000e-04  8.320963e-10  2.496289e-11  boxcar  NIRSpec
1.715562e+00  1.233000e-04  8.937308e-10  2.681192e-11  boxcar  NIRSpec
1.715809e+00  1.233000e-04  9.015936e-10  2.704781e-11  boxcar  NIRSpec
1.716055e+00  1.232750e-04  8.737206e-10  2.621162e-11  boxcar  NIRSpec
1.716302e+00  1.232750e-04  9.135671e-10  2.740701e-11  boxcar  NIRSpec
1.716548e+00  1.233000e-04  9.236954e-10  2.771086e-11  boxcar  NIRSpec
1.716795e+00  1.233000e-04  9.129740e-10  2.738922e-11  boxcar  NIRSpec
1.717042e+00  1.233000e-04  9.029197e-10  2.708759e-11  boxcar  NIRSpec
1.717288e+00  1.233000e-04  8.716846e-10  2.615054e-11  boxcar  NIRSpec
1.717535e+00  1.233000e-04  8.405236e-10  2.521571e-11  boxcar  NIRSpec
1.717781e+00  1.233000e-04  8.572542e-10  2.571763e-11  boxcar  NIRSpec
1.718028e+00  1.233000e-04  8.355150e-10  2.506545e-11  boxcar  NIRSpec
1.718275e+00  1.233000e-04  7.999189e-10  2.399757e-11  boxcar  NIRSpec
1.718521e+00  1.233000e-04  7.725422e-10  2.317626e-11  boxcar  NIRSpec
1.718768e+00  1.233000e-04  7.643756e-10  2.293127e-11  boxcar  NIRSpec
1.719014e+00  1.233000e-04  7.583516e-10  2.275055e-11  boxcar  NIRSpec
1.719261e+00  1.233000e-04  8.274743e-10  2.482423e-11  boxcar  NIRSpec
1.719508e+00  1.232750e-04  8.662150e-10  2.598645e-11  boxcar  NIRSpec
1.719754e+00  1.232750e-04  8.130218e-10  2.439065e-11  boxcar  NIRSpec
1.720001e+00  1.233000e-04  7.886719e-10  2.366016e-11  boxcar  NIRSpec
1.720247e+00  1.233000e-04  8.075130e-10  2.422539e-11  boxcar  NIRSpec
1.720494e+00  1.233000e-04  8.465707e-10  2.539712e-11  boxcar  NIRSpec
1.720741e+00  1.233000e-04  8.558069e-10  2.567421e-11  boxcar  NIRSpec
1.720987e+00  1.233000e-04  8.383763e-10  2.515129e-11  boxcar  NIRSpec
1.721234e+00  1.233000e-04  8.248494e-10  2.474548e-11  boxcar  NIRSpec
1.721480e+00  1.233000e-04  8.501690e-10  2.550507e-11  boxcar  NIRSpec
1.721727e+00  1.233000e-04  8.659238e-10  2.597771e-11  boxcar  NIRSpec
1.721974e+00  1.233000e-04  8.889910e-10  2.666973e-11  boxcar  NIRSpec
1.722220e+00  1.233000e-04  8.794568e-10  2.638370e-11  boxcar  NIRSpec
1.722467e+00  1.233000e-04  8.436668e-10  2.531000e-11  boxcar  NIRSpec
1.722713e+00  1.233000e-04  8.265744e-10  2.479723e-11  boxcar  NIRSpec
1.722960e+00  1.232750e-04  8.012991e-10  2.403897e-11  boxcar  NIRSpec
1.723206e+00  1.232750e-04  7.744152e-10  2.323246e-11  boxcar  NIRSpec
1.723453e+00  1.233000e-04  7.725557e-10  2.317667e-11  boxcar  NIRSpec
1.723700e+00  1.233000e-04  7.655607e-10  2.296682e-11  boxcar  NIRSpec
1.723946e+00  1.233000e-04  8.036891e-10  2.411067e-11  boxcar  NIRSpec
1.724193e+00  1.233000e-04  8.616435e-10  2.584931e-11  boxcar  NIRSpec
1.724439e+00  1.233000e-04  8.673255e-10  2.601976e-11  boxcar  NIRSpec
1.724686e+00  1.233000e-04  8.366787e-10  2.510036e-11  boxcar  NIRSpec
1.724933e+00  1.233000e-04  8.061305e-10  2.418392e-11  boxcar  NIRSpec
1.725179e+00  1.233000e-04  8.115454e-10  2.434636e-11  boxcar  NIRSpec
1.725426e+00  1.233000e-04  8.338885e-10  2.501666e-11  boxcar  NIRSpec
1.725672e+00  1.233000e-04  8.372655e-10  2.511796e-11  boxcar  NIRSpec
1.725919e+00  1.233000e-04  8.067341e-10  2.420202e-11  boxcar  NIRSpec
1.726166e+00  1.232750e-04  8.370496e-10  2.511149e-11  boxcar  NIRSpec
1.726412e+00  1.232750e-04  7.939685e-10  2.381906e-11  boxcar  NIRSpec
1.726659e+00  1.233000e-04  7.521560e-10  2.256468e-11  boxcar  NIRSpec
1.726905e+00  1.233000e-04  7.522074e-10  2.256622e-11  boxcar  NIRSpec
1.727152e+00  1.233000e-04  7.721571e-10  2.316471e-11  boxcar  NIRSpec
1.727399e+00  1.233000e-04  8.067278e-10  2.420184e-11  boxcar  NIRSpec
1.727645e+00  1.233000e-04  8.372986e-10  2.511896e-11  boxcar  NIRSpec
1.727892e+00  1.233000e-04  8.721378e-10  2.616413e-11  boxcar  NIRSpec
1.728138e+00  1.233000e-04  8.874158e-10  2.662247e-11  boxcar  NIRSpec
1.728385e+00  1.233000e-04  8.777248e-10  2.633175e-11  boxcar  NIRSpec
1.728632e+00  1.233000e-04  8.402261e-10  2.520678e-11  boxcar  NIRSpec
1.728878e+00  1.233000e-04  8.189162e-10  2.456748e-11  boxcar  NIRSpec
1.729125e+00  1.233000e-04  8.142185e-10  2.442655e-11  boxcar  NIRSpec
1.729371e+00  1.233000e-04  8.211957e-10  2.463587e-11  boxcar  NIRSpec
1.729618e+00  1.232750e-04  8.000027e-10  2.400008e-11  boxcar  NIRSpec
1.729864e+00  1.232750e-04  7.993923e-10  2.398177e-11  boxcar  NIRSpec
1.730111e+00  1.233000e-04  8.153093e-10  2.445928e-11  boxcar  NIRSpec
1.730358e+00  1.233000e-04  8.350871e-10  2.505261e-11  boxcar  NIRSpec
1.730604e+00  1.233000e-04  8.593731e-10  2.578119e-11  boxcar  NIRSpec
1.730851e+00  1.233000e-04  8.706790e-10  2.612037e-11  boxcar  NIRSpec
1.731097e+00  1.233000e-04  7.893215e-10  2.367965e-11  boxcar  NIRSpec
1.731344e+00  1.233000e-04  7.804939e-10  2.341482e-11  boxcar  NIRSpec
1.731591e+00  1.233000e-04  7.826952e-10  2.348086e-11  boxcar  NIRSpec
1.731837e+00  1.233000e-04  7.864863e-10  2.359459e-11  boxcar  NIRSpec
1.732084e+00  1.233000e-04  7.710914e-10  2.313274e-11  boxcar  NIRSpec
1.732330e+00  1.233000e-04  7.313630e-10  2.194089e-11  boxcar  NIRSpec
1.732577e+00  1.233000e-04  7.203262e-10  2.160979e-11  boxcar  NIRSpec
1.732824e+00  1.232750e-04  7.617210e-10  2.285163e-11  boxcar  NIRSpec
1.733070e+00  1.232750e-04  8.150675e-10  2.445203e-11  boxcar  NIRSpec
1.733317e+00  1.233000e-04  8.358690e-10  2.507607e-11  boxcar  NIRSpec
1.733563e+00  1.233000e-04  8.385653e-10  2.515696e-11  boxcar  NIRSpec
1.733810e+00  1.233000e-04  8.638433e-10  2.591530e-11  boxcar  NIRSpec
1.734056e+00  1.233000e-04  8.518090e-10  2.555427e-11  boxcar  NIRSpec
1.734303e+00  1.233000e-04  8.030867e-10  2.409260e-11  boxcar  NIRSpec
1.734550e+00  1.233000e-04  7.796974e-10  2.339092e-11  boxcar  NIRSpec
1.734796e+00  1.233000e-04  7.750000e-10  2.325000e-11  boxcar  NIRSpec
1.735043e+00  1.233000e-04  7.869866e-10  2.360960e-11  boxcar  NIRSpec
1.735289e+00  1.233000e-04  7.526443e-10  2.257933e-11  boxcar  NIRSpec
1.735536e+00  1.233000e-04  7.865509e-10  2.359653e-11  boxcar  NIRSpec
1.735783e+00  1.233000e-04  8.104864e-10  2.431459e-11  boxcar  NIRSpec
1.736029e+00  1.233000e-04  8.161973e-10  2.448592e-11  boxcar  NIRSpec
1.736276e+00  1.232750e-04  8.294420e-10  2.488326e-11  boxcar  NIRSpec
1.736522e+00  1.232750e-04  8.258246e-10  2.477474e-11  boxcar  NIRSpec
1.736769e+00  1.233000e-04  7.981065e-10  2.394319e-11  boxcar  NIRSpec
1.737016e+00  1.233000e-04  7.877466e-10  2.363240e-11  boxcar  NIRSpec
1.737262e+00  1.233000e-04  7.675631e-10  2.302689e-11  boxcar  NIRSpec
1.737509e+00  1.233000e-04  8.127526e-10  2.438258e-11  boxcar  NIRSpec
1.737755e+00  1.233000e-04  8.224946e-10  2.467484e-11  boxcar  NIRSpec
1.738002e+00  1.233000e-04  7.722241e-10  2.316672e-11  boxcar  NIRSpec
1.738249e+00  1.233000e-04  7.938216e-10  2.381465e-11  boxcar  NIRSpec
1.738495e+00  1.233000e-04  8.214980e-10  2.464494e-11  boxcar  NIRSpec
1.738742e+00  1.233000e-04  8.459024e-10  2.537707e-11  boxcar  NIRSpec
1.738988e+00  1.233000e-04  8.467791e-10  2.540337e-11  boxcar  NIRSpec
1.739235e+00  1.233000e-04  8.276174e-10  2.482852e-11  boxcar  NIRSpec
1.739482e+00  1.233000e-04  8.377011e-10  2.513103e-11  boxcar  NIRSpec
1.739728e+00  1.232750e-04  7.823314e-10  2.346994e-11  boxcar  NIRSpec
1.739975e+00  1.232750e-04  7.329283e-10  2.198785e-11  boxcar  NIRSpec
1.740221e+00  1.233000e-04  7.328086e-10  2.198426e-11  boxcar  NIRSpec
1.740468e+00  1.233000e-04  7.473351e-10  2.242005e-11  boxcar  NIRSpec
1.740714e+00  1.233000e-04  7.355069e-10  2.206521e-11  boxcar  NIRSpec
1.740961e+00  1.233000e-04  7.193177e-10  2.157953e-11  boxcar  NIRSpec
1.741208e+00  1.233000e-04  7.380104e-10  2.214031e-11  boxcar  NIRSpec
1.741454e+00  1.233000e-04  7.833013e-10  2.349904e-11  boxcar  NIRSpec
1.741701e+00  1.233000e-04  7.827066e-10  2.348120e-11  boxcar  NIRSpec
1.741947e+00  1.233000e-04  7.983208e-10  2.394962e-11  boxcar  NIRSpec
1.742194e+00  1.233000e-04  7.979070e-10  2.393721e-11  boxcar  NIRSpec
1.742441e+00  1.233000e-04  7.464996e-10  2.239499e-11  boxcar  NIRSpec
1.742687e+00  1.233000e-04  7.432878e-10  2.229863e-11  boxcar  NIRSpec
1.742934e+00  1.232750e-04  7.416939e-10  2.225082e-11  boxcar  NIRSpec
1.743180e+00  1.232750e-04  7.333972e-10  2.200192e-11  boxcar  NIRSpec
1.743427e+00  1.233000e-04  7.648280e-10  2.294484e-11  boxcar  NIRSpec
1.743674e+00  1.233000e-04  7.673733e-10  2.302120e-11  boxcar  NIRSpec
1.743920e+00  1.233000e-04  7.171387e-10  2.151416e-11  boxcar  NIRSpec
1.744167e+00  1.233000e-04  6.958089e-10  2.087427e-11  boxcar  NIRSpec
1.744413e+00  1.233000e-04  7.405832e-10  2.221750e-11  boxcar  NIRSpec
1.744660e+00  1.233000e-04  7.706203e-10  2.311861e-11  boxcar  NIRSpec
1.744907e+00  1.233000e-04  7.706084e-10  2.311825e-11  boxcar  NIRSpec
1.745153e+00  1.233000e-04  7.562656e-10  2.268797e-11  boxcar  NIRSpec
1.745400e+00  1.233000e-04  7.734843e-10  2.320453e-11  boxcar  NIRSpec
1.745646e+00  1.233000e-04  7.386969e-10  2.216091e-11  boxcar  NIRSpec
1.745893e+00  1.233000e-04  7.603445e-10  2.281034e-11  boxcar  NIRSpec
1.746140e+00  1.233000e-04  8.008565e-10  2.402570e-11  boxcar  NIRSpec
1.746386e+00  1.232750e-04  7.910886e-10  2.373266e-11  boxcar  NIRSpec
1.746633e+00  1.232750e-04  7.619189e-10  2.285757e-11  boxcar  NIRSpec
1.746879e+00  1.233000e-04  7.005933e-10  2.101780e-11  boxcar  NIRSpec
1.747126e+00  1.233000e-04  6.760353e-10  2.028106e-11  boxcar  NIRSpec
1.747372e+00  1.233000e-04  6.864212e-10  2.059264e-11  boxcar  NIRSpec
1.747619e+00  1.233000e-04  7.252600e-10  2.175780e-11  boxcar  NIRSpec
1.747866e+00  1.233000e-04  7.683514e-10  2.305054e-11  boxcar  NIRSpec
1.748112e+00  1.233000e-04  7.942095e-10  2.382629e-11  boxcar  NIRSpec
1.748359e+00  1.233000e-04  7.748489e-10  2.324547e-11  boxcar  NIRSpec
1.748606e+00  1.233000e-04  7.533318e-10  2.259995e-11  boxcar  NIRSpec
1.748852e+00  1.233000e-04  7.763180e-10  2.328954e-11  boxcar  NIRSpec
1.749099e+00  1.233000e-04  7.655923e-10  2.296777e-11  boxcar  NIRSpec
1.749345e+00  1.233000e-04  7.796862e-10  2.339059e-11  boxcar  NIRSpec
1.749592e+00  1.232750e-04  7.505762e-10  2.251729e-11  boxcar  NIRSpec
1.749838e+00  1.232750e-04  7.551828e-10  2.265548e-11  boxcar  NIRSpec
1.750085e+00  1.233000e-04  8.036143e-10  2.410843e-11  boxcar  NIRSpec
1.750332e+00  1.233000e-04  7.637640e-10  2.291292e-11  boxcar  NIRSpec
1.750578e+00  1.233000e-04  7.034009e-10  2.110203e-11  boxcar  NIRSpec
1.750825e+00  1.233000e-04  6.682443e-10  2.004733e-11  boxcar  NIRSpec
1.751071e+00  1.233000e-04  7.017739e-10  2.105322e-11  boxcar  NIRSpec
1.751318e+00  1.233000e-04  7.593279e-10  2.277984e-11  boxcar  NIRSpec
1.751565e+00  1.233000e-04  7.809943e-10  2.342983e-11  boxcar  NIRSpec
1.751811e+00  1.233000e-04  7.695431e-10  2.308629e-11  boxcar  NIRSpec
1.752058e+00  1.233000e-04  7.393783e-10  2.218135e-11  boxcar  NIRSpec
1.752304e+00  1.233000e-04  7.621340e-10  2.286402e-11  boxcar  NIRSpec
1.752551e+00  1.233000e-04  8.297734e-10  2.489320e-11  boxcar  NIRSpec
1.752798e+00  1.233000e-04  8.722416e-10  2.616725e-11  boxcar  NIRSpec
1.753044e+00  1.232750e-04  8.585864e-10  2.575759e-11  boxcar  NIRSpec
1.753291e+00  1.232750e-04  7.979698e-10  2.393909e-11  boxcar  NIRSpec
1.753537e+00  1.233000e-04  7.397950e-10  2.219385e-11  boxcar  NIRSpec
1.753784e+00  1.233000e-04  7.278029e-10  2.183409e-11  boxcar  NIRSpec
1.754031e+00  1.233000e-04  7.226057e-10  2.167817e-11  boxcar  NIRSpec
1.754277e+00  1.233000e-04  6.841342e-10  2.052402e-11  boxcar  NIRSpec
1.754524e+00  1.233000e-04  6.916660e-10  2.074998e-11  boxcar  NIRSpec
1.754770e+00  1.233000e-04  7.305910e-10  2.191773e-11  boxcar  NIRSpec
1.755017e+00  1.233000e-04  7.741531e-10  2.322459e-11  boxcar  NIRSpec
1.755264e+00  1.233000e-04  7.779284e-10  2.333785e-11  boxcar  NIRSpec
1.755510e+00  1.233000e-04  7.451992e-10  2.235598e-11  boxcar  NIRSpec
1.755757e+00  1.233000e-04  7.323021e-10  2.196906e-11  boxcar  NIRSpec
1.756003e+00  1.233000e-04  7.092220e-10  2.127666e-11  boxcar  NIRSpec
1.756250e+00  1.233000e-04  6.720440e-10  2.016132e-11  boxcar  NIRSpec
1.756496e+00  1.232750e-04  6.542590e-10  1.962777e-11  boxcar  NIRSpec
1.756743e+00  1.232750e-04  6.654923e-10  1.996477e-11  boxcar  NIRSpec
1.756990e+00  1.233000e-04  7.017208e-10  2.105162e-11  boxcar  NIRSpec
1.757236e+00  1.233000e-04  7.744580e-10  2.323374e-11  boxcar  NIRSpec
1.757483e+00  1.233000e-04  7.793002e-10  2.337901e-11  boxcar  NIRSpec
1.757729e+00  1.233000e-04  7.387492e-10  2.216247e-11  boxcar  NIRSpec
1.757976e+00  1.233000e-04  6.830485e-10  2.049146e-11  boxcar  NIRSpec
1.758223e+00  1.233000e-04  7.064316e-10  2.119295e-11  boxcar  NIRSpec
1.758469e+00  1.233000e-04  7.321582e-10  2.196475e-11  boxcar  NIRSpec
1.758716e+00  1.233000e-04  7.272185e-10  2.181656e-11  boxcar  NIRSpec
1.758962e+00  1.233000e-04  7.595958e-10  2.278787e-11  boxcar  NIRSpec
1.759209e+00  1.233000e-04  7.945335e-10  2.383601e-11  boxcar  NIRSpec
1.759456e+00  1.233000e-04  7.999009e-10  2.399703e-11  boxcar  NIRSpec
1.759702e+00  1.232750e-04  8.048083e-10  2.414425e-11  boxcar  NIRSpec
1.759949e+00  1.232750e-04  7.995481e-10  2.398644e-11  boxcar  NIRSpec
1.760195e+00  1.233000e-04  8.257436e-10  2.477231e-11  boxcar  NIRSpec
1.760442e+00  1.233000e-04  8.110987e-10  2.433296e-11  boxcar  NIRSpec
1.760689e+00  1.233000e-04  7.117487e-10  2.135246e-11  boxcar  NIRSpec
1.760935e+00  1.233000e-04  7.117577e-10  2.135273e-11  boxcar  NIRSpec
1.761182e+00  1.233000e-04  7.493404e-10  2.248021e-11  boxcar  NIRSpec
1.761428e+00  1.233000e-04  8.167005e-10  2.450102e-11  boxcar  NIRSpec
1.761675e+00  1.233000e-04  8.169957e-10  2.450987e-11  boxcar  NIRSpec
1.761921e+00  1.233000e-04  7.835173e-10  2.350552e-11  boxcar  NIRSpec
1.762168e+00  1.233000e-04  7.311952e-10  2.193586e-11  boxcar  NIRSpec
1.762415e+00  1.233000e-04  6.953918e-10  2.086175e-11  boxcar  NIRSpec
1.762661e+00  1.233000e-04  6.841323e-10  2.052397e-11  boxcar  NIRSpec
1.762908e+00  1.233000e-04  7.025708e-10  2.107712e-11  boxcar  NIRSpec
1.763154e+00  1.232750e-04  7.442029e-10  2.232609e-11  boxcar  NIRSpec
1.763401e+00  1.232750e-04  7.569096e-10  2.270729e-11  boxcar  NIRSpec
1.763648e+00  1.233000e-04  7.720836e-10  2.316251e-11  boxcar  NIRSpec
1.763894e+00  1.233000e-04  7.825484e-10  2.347645e-11  boxcar  NIRSpec
1.764141e+00  1.233000e-04  7.682575e-10  2.304773e-11  boxcar  NIRSpec
1.764387e+00  1.233000e-04  7.455693e-10  2.236708e-11  boxcar  NIRSpec
1.764634e+00  1.233000e-04  7.223649e-10  2.167095e-11  boxcar  NIRSpec
1.764881e+00  1.233000e-04  7.512889e-10  2.253867e-11  boxcar  NIRSpec
1.765127e+00  1.233000e-04  7.581473e-10  2.274442e-11  boxcar  NIRSpec
1.765374e+00  1.233000e-04  7.849378e-10  2.354813e-11  boxcar  NIRSpec
1.765620e+00  1.233000e-04  7.741386e-10  2.322416e-11  boxcar  NIRSpec
1.765867e+00  1.233000e-04  7.488027e-10  2.246408e-11  boxcar  NIRSpec
1.766114e+00  1.233000e-04  8.189285e-10  2.456785e-11  boxcar  NIRSpec
1.766360e+00  1.232750e-04  8.904399e-10  2.671320e-11  boxcar  NIRSpec
1.766607e+00  1.232750e-04  8.193582e-10  2.458075e-11  boxcar  NIRSpec
1.766853e+00  1.233000e-04  7.531683e-10  2.259505e-11  boxcar  NIRSpec
1.767100e+00  1.233000e-04  7.203055e-10  2.160916e-11  boxcar  NIRSpec
1.767346e+00  1.233000e-04  7.069505e-10  2.120851e-11  boxcar  NIRSpec
1.767593e+00  1.233000e-04  6.999581e-10  2.099874e-11  boxcar  NIRSpec
1.767840e+00  1.233000e-04  6.919419e-10  2.075826e-11  boxcar  NIRSpec
1.768086e+00  1.233000e-04  6.763044e-10  2.028913e-11  boxcar  NIRSpec
1.768333e+00  1.233000e-04  6.355121e-10  1.906536e-11  boxcar  NIRSpec
1.768579e+00  1.233000e-04  6.592041e-10  1.977612e-11  boxcar  NIRSpec
1.768826e+00  1.233000e-04  7.042556e-10  2.112767e-11  boxcar  NIRSpec
1.769073e+00  1.233000e-04  7.134926e-10  2.140478e-11  boxcar  NIRSpec
1.769319e+00  1.233000e-04  7.199645e-10  2.159893e-11  boxcar  NIRSpec
1.769566e+00  1.233000e-04  7.419950e-10  2.225985e-11  boxcar  NIRSpec
1.769813e+00  1.232750e-04  7.698959e-10  2.309688e-11  boxcar  NIRSpec
1.770059e+00  1.232750e-04  7.161355e-10  2.148406e-11  boxcar  NIRSpec
1.770306e+00  1.233000e-04  7.013971e-10  2.104191e-11  boxcar  NIRSpec
1.770552e+00  1.233000e-04  7.104839e-10  2.131452e-11  boxcar  NIRSpec
1.770799e+00  1.233000e-04  7.255830e-10  2.176749e-11  boxcar  NIRSpec
1.771045e+00  1.233000e-04  7.091883e-10  2.127565e-11  boxcar  NIRSpec
1.771292e+00  1.233000e-04  6.869263e-10  2.060779e-11  boxcar  NIRSpec
1.771539e+00  1.233000e-04  6.680740e-10  2.004222e-11  boxcar  NIRSpec
1.771785e+00  1.233000e-04  6.731733e-10  2.019520e-11  boxcar  NIRSpec
1.772032e+00  1.233000e-04  7.453733e-10  2.236120e-11  boxcar  NIRSpec
1.772278e+00  1.233000e-04  7.427300e-10  2.228190e-11  boxcar  NIRSpec
1.772525e+00  1.233000e-04  6.850511e-10  2.055153e-11  boxcar  NIRSpec
1.772772e+00  1.233000e-04  6.604819e-10  1.981446e-11  boxcar  NIRSpec
1.773018e+00  1.233000e-04  6.871819e-10  2.061546e-11  boxcar  NIRSpec
1.773265e+00  1.232750e-04  7.326621e-10  2.197986e-11  boxcar  NIRSpec
1.773511e+00  1.232750e-04  7.532995e-10  2.259898e-11  boxcar  NIRSpec
1.773758e+00  1.233000e-04  7.731308e-10  2.319392e-11  boxcar  NIRSpec
1.774004e+00  1.233000e-04  7.696165e-10  2.308850e-11  boxcar  NIRSpec
1.774251e+00  1.233000e-04  7.449315e-10  2.234794e-11  boxcar  NIRSpec
1.774498e+00  1.233000e-04  7.222065e-10  2.166620e-11  boxcar  NIRSpec
1.774744e+00  1.233000e-04  6.924600e-10  2.077380e-11  boxcar  NIRSpec
1.774991e+00  1.233000e-04  6.998200e-10  2.099460e-11  boxcar  NIRSpec
1.775238e+00  1.233000e-04  7.173206e-10  2.151962e-11  boxcar  NIRSpec
1.775484e+00  1.233000e-04  7.073133e-10  2.121940e-11  boxcar  NIRSpec
1.775731e+00  1.233000e-04  7.062554e-10  2.118766e-11  boxcar  NIRSpec
1.775977e+00  1.233000e-04  6.798439e-10  2.039532e-11  boxcar  NIRSpec
1.776224e+00  1.233000e-04  6.503271e-10  1.950981e-11  boxcar  NIRSpec
1.776471e+00  1.232750e-04  6.623214e-10  1.986964e-11  boxcar  NIRSpec
1.776717e+00  1.232750e-04  6.675487e-10  2.002646e-11  boxcar  NIRSpec
1.776964e+00  1.233000e-04  6.596991e-10  1.979097e-11  boxcar  NIRSpec
1.777210e+00  1.233000e-04  6.645576e-10  1.993673e-11  boxcar  NIRSpec
1.777457e+00  1.233000e-04  6.778257e-10  2.033477e-11  boxcar  NIRSpec
1.777703e+00  1.233000e-04  6.714403e-10  2.014321e-11  boxcar  NIRSpec
1.777950e+00  1.233000e-04  6.606096e-10  1.981829e-11  boxcar  NIRSpec
1.778197e+00  1.233000e-04  6.780401e-10  2.034120e-11  boxcar  NIRSpec
1.778443e+00  1.233000e-04  6.965385e-10  2.089616e-11  boxcar  NIRSpec
1.778690e+00  1.233000e-04  7.125557e-10  2.137667e-11  boxcar  NIRSpec
1.778936e+00  1.233000e-04  6.766557e-10  2.029967e-11  boxcar  NIRSpec
1.779183e+00  1.233000e-04  6.229710e-10  1.868913e-11  boxcar  NIRSpec
1.779430e+00  1.233000e-04  6.465481e-10  1.939644e-11  boxcar  NIRSpec
1.779676e+00  1.233000e-04  6.678239e-10  2.003472e-11  boxcar  NIRSpec
1.779923e+00  1.232750e-04  7.026010e-10  2.107803e-11  boxcar  NIRSpec
1.780169e+00  1.232750e-04  7.432218e-10  2.229665e-11  boxcar  NIRSpec
1.780416e+00  1.233000e-04  7.288114e-10  2.186434e-11  boxcar  NIRSpec
1.780663e+00  1.233000e-04  6.772242e-10  2.031673e-11  boxcar  NIRSpec
