0.8553	0.020768599999999998	5.72e-05
0.865	0.0206731	5.325e-05
0.8748	0.020677099999999997	4.795e-05
0.8846	0.0207395	4.96e-05
0.8945	0.020649900000000002	4.76e-05
0.9043	0.020648	4.655e-05
0.9142	0.020729099999999997	4.575e-05
0.9241	0.0208232	4.705e-05
0.9344	0.020774400000000002	5.0350000000000004e-05
0.9526	0.0207375	4.1e-05
0.9635	0.0206941	4.2e-05
0.9745	0.020722599999999997	4.4099999999999995e-05
0.9855	0.020684900000000003	4.005e-05
0.9965	0.020631	4e-05
1.0075	0.0206595	3.784999999999999e-05
1.0185	0.0206449	4.14e-05
1.0296	0.0206381	3.725e-05
1.0407	0.0205628	3.755e-05
1.0518	0.020558299999999998	3.6649999999999996e-05
1.063	0.0205726	3.6049999999999995e-05
1.0746	0.0205697	3.39e-05
1.0891	0.0205937	4.025e-05
1.0986	0.0205961	4.365e-05
1.1205	0.0206231	3.3700000000000006e-05
1.1327	0.0205934	3.48e-05
1.1449	0.020632	3.49e-05
1.1572	0.020551	3.095e-05
1.1695	0.020506299999999998	3.309999999999999e-05
1.1818	0.0205022	3.415e-05
1.1946	0.0204703	3.135e-05
1.2079	0.0204533	3.1950000000000004e-05
1.2212	0.0204995	3.1549999999999994e-05
1.2346	0.0204903	3.35e-05
1.2479	0.0205075	3.09e-05
1.2613	0.0204746	3.0399999999999997e-05
1.2747	0.020497900000000003	3.045e-05
1.2882	0.0205247	3.275e-05
1.3021	0.020517	2.975e-05
1.3165	0.0204702	3.205e-05
1.3309	0.020608	3.2099999999999994e-05
1.3454	0.0207013	3.095e-05
1.3599	0.0208595	3.2200000000000003e-05
1.3744	0.02087	3.115e-05
1.3889	0.0208558	3.23e-05
1.4034	0.020858599999999998	3.3350000000000004e-05
1.4184	0.0208119	3.265e-05
1.434	0.0208128	3.14e-05
1.4495	0.0207274	3.175e-05
1.4651	0.020686299999999998	2.99e-05
1.4806	0.0206381	3.235e-05
1.4962	0.020663900000000002	3.4200000000000005e-05
1.5123	0.020528900000000003	3.535e-05
1.5289	0.0205973	3.0850000000000004e-05
1.5455	0.0205383	3.135e-05
1.5621	0.0206474	3.284999999999999e-05
1.5787	0.020525400000000003	3.6099999999999997e-05
1.5953	0.0205802	3.485e-05
1.612	0.0205577	3.775e-05
1.6291	0.0206117	3.3950000000000005e-05
1.6468	0.020557799999999998	3.36e-05
1.6644	0.0206083	3.515e-05
1.682	0.0206192	3.6099999999999997e-05
1.6997	0.020636400000000003	3.77e-05
1.7179	0.0206406	3.71e-05
1.7365	0.0206491	3.89e-05
1.7552	0.0205937	4e-05
1.7717	0.0205842	4.6450000000000004e-05
1.7964	0.020618599999999997	3.775e-05
1.8151	0.02074	4.25e-05
1.8312	0.020745200000000002	5.2850000000000004e-05
1.8559	0.020781400000000002	4.3950000000000004e-05
1.8755	0.0207882	4.29e-05
1.8952	0.0206683	4.4149999999999996e-05
1.9149	0.0206354	4.31e-05
1.935	0.020758099999999998	4.505e-05
1.9557	0.0207642	4.5849999999999996e-05
1.9763	0.020648299999999998	4.8700000000000005e-05
1.997	0.0206309	4.995e-05
2.0181	0.0205366	4.6599999999999994e-05
2.0397	0.0204809	4.825e-05
2.0614	0.0204602	5.1e-05
2.083	0.020542599999999998	5.155e-05
2.1047	0.0204326	5.2600000000000005e-05
2.1268	0.0203865	5.315e-05
2.1494	0.0204116	5.275e-05
2.172	0.020452900000000003	5.45e-05
2.1946	0.0203814	5.415e-05
2.2178	0.0205196	5.8150000000000004e-05
2.2414	0.0203529	5.91e-05
2.265	0.0204184	6.125e-05
2.2886	0.0203478	6.705e-05
2.3123	0.0203596	6.645e-05
2.3364	0.020511900000000003	6.61e-05
2.361	0.0205155	6.62e-05
2.3857	0.020535	7.175e-05
2.4103	0.020516299999999998	7.18e-05
2.4355	0.0204135	7.290000000000001e-05
2.4611	0.020647099999999998	7.944999999999999e-05
2.4868	0.0206349	7.744999999999999e-05
2.5126	0.0206406	7.815e-05
2.5388	0.020747099999999997	8.14e-05
2.5656	0.0208033	8.4e-05
2.5924	0.020676299999999998	8.615000000000001e-05
2.6192	0.0207185	8.895e-05
2.6466	0.0206063	9.384999999999999e-05
2.6745	0.0209422	9.640000000000001e-05
2.7024	0.021050799999999998	9.4e-05
2.7305	0.0207175	9.755000000000001e-05
2.7585	0.0209213	0.0001026
2.7872	0.021113	0.00010465000000000001
